-14.74609394496007	1568
-901.46484379968	1125
-10.839843945600114	103
-10.839843945600114	610
-10.839843945600114	81
-780.3710938195201	1100
-14.74609394496007	1839
-92.8710939321601	1156
-14.74609394496007	383
-11.81640644544002	443
-10.839843945600114	392
-10.839843945600114	81
-10.839843945600114	247
-10.839843945600114	911
-10.839843945600114	480
-10.839843945600114	1357
-10.839843945600114	320
-112.4023439289601	1254
-720.8007813292801	1066
-662.20703133888	1137
-10.839843945600114	551
-10.839843945600114	219
-10.839843945600114	190
-10.839843945600114	298
-899.5117188	1083
-10.839843945600114	654
-901.46484379968	1123
-10.839843945600114	49
-10.839843945600114	414
-10.839843945600114	126
-525.48828136128	1118
-10.839843945600114	325
-25.488281443200034	1183
-13.769531445120053	1277
-12.792968945280037	1693
-10.839843945600114	82
-10.839843945600114	559
-10.839843945600114	304
-899.5117188	1101
-11.81640644544002	344
-901.46484379968	1151
-658.3007813395201	1131
-901.46484379968	1152
-10.839843945600114	411
-10.839843945600114	142
-10.839843945600114	49
-12.792968945280037	1466
-901.46484379968	772
-10.839843945600114	494
-10.839843945600114	111
-10.839843945600114	466
-14.74609394496007	1680
-13.769531445120053	1881
-10.839843945600114	247
-12.792968945280037	2011
-10.839843945600114	138
-13.769531445120053	1769
-10.839843945600114	293
-10.839843945600114	475
-10.839843945600114	91
-10.839843945600114	340
-10.839843945600114	53
-899.5117188	1135
-10.839843945600114	964
-10.839843945600114	1138
-900.4882812998401	1112
-13.769531445120053	1459
-10.839843945600114	903
-10.839843945600114	167
-111.42578142912008	1121
-10.839843945600114	611
-10.839843945600114	73
-10.839843945600114	199
-10.839843945600114	297
-10.839843945600114	241
-10.839843945600114	880
-46.97265643968007	1065
-18.652343944320027	1129
-10.839843945600114	62
-10.839843945600114	111
-896.58203130048	1127
-57.71484393792004	1126
-819.4335938131201	1053
-850.6835938080001	1144
-10.839843945600114	352
-11.81640644544002	1683
-11.81640644544002	1455
-14.74609394496007	1031
-10.839843945600114	227
-901.46484379968	772
-12.792968945280037	11
-10.839843945600114	150
-10.839843945600114	295
-10.839843945600114	233
-11.81640644544002	869
-10.839843945600114	1016
-10.839843945600114	145
-100.68359393088011	1537
-10.839843945600114	453
-11.81640644544002	2013
-10.839843945600114	52
-10.839843945600114	18
-10.839843945600114	386
-10.839843945600114	165
-13.769531445120053	277
-10.839843945600114	578
-899.5117188	1093
-11.81640644544002	1822
-10.839843945600114	57
-10.839843945600114	241
-587.0117188512	1045
-10.839843945600114	84
-10.839843945600114	38
-116.30859392832005	1162
-10.839843945600114	956
-10.839843945600114	299
-10.839843945600114	230
-10.839843945600114	218
-10.839843945600114	246
-899.5117188	1103
-69.43359393600002	1113
-14.74609394496007	1898
-13.769531445120053	1930
-10.839843945600114	821
-14.74609394496007	1434
-10.839843945600114	21
-10.839843945600114	133
-309.66796889664005	1093
-10.839843945600114	692
-10.839843945600114	61
-10.839843945600114	1330
-10.839843945600114	882
-10.839843945600114	651
-11.81640644544002	1846
-10.839843945600114	43
-241.3085939078401	1145
-11.81640644544002	1159
-10.839843945600114	103
-124.12109392704008	1128
-10.839843945600114	331
-10.839843945600114	252
-899.5117188	1131
-10.839843945600114	883
-10.839843945600114	726
-259.8632814048001	1096
-10.839843945600114	753
-901.46484379968	601
-884.8632813024	1176
-725.6835938284801	1107
-34.27734394176007	1141
-42.0898439404801	1082
-831.1523438112	1126
-10.839843945600114	766
-10.839843945600114	255
-10.839843945600114	479
-22.558593943680094	1255
-10.839843945600114	37
-10.839843945600114	624
-10.839843945600114	22
-10.839843945600114	662
-10.839843945600114	220
-10.839843945600114	550
-10.839843945600114	687
-61.6210939372801	718
-10.839843945600114	18
-10.839843945600114	212
-10.839843945600114	94
-10.839843945600114	215
-10.839843945600114	143
-10.839843945600114	305
-41.11328144064008	1110
-899.5117188	1055
-10.839843945600114	619
-10.839843945600114	120
-10.839843945600114	963
-53.80859393856008	1171
-10.839843945600114	91
-10.839843945600114	461
-10.839843945600114	794
-10.839843945600114	233
-10.839843945600114	166
-14.74609394496007	1413
-10.839843945600114	135
-10.839843945600114	517
-10.839843945600114	83
-10.839843945600114	648
-10.839843945600114	21
-10.839843945600114	255
-10.839843945600114	88
-10.839843945600114	187
-10.839843945600114	155
-10.839843945600114	21
-61.6210939372801	952
-10.839843945600114	186
-10.839843945600114	80
-13.769531445120053	1394
-10.839843945600114	73
-14.74609394496007	1675
-10.839843945600114	37
-10.839843945600114	320
-774.5117188204799	1004
-14.74609394496007	1343
-10.839843945600114	558
-788.18359381824	1161
-530.37109386048	1136
-690.5273438342401	1119
-10.839843945600114	1290
-643.65234384192	1118
-10.839843945600114	143
-10.839843945600114	134
-10.839843945600114	189
-12.792968945280037	1150
-12.792968945280037	1939
-13.769531445120053	1328
-10.839843945600114	1019
-10.839843945600114	9
-10.839843945600114	63
-10.839843945600114	122
-514.7460938630401	1032
-10.839843945600114	1080
-22.558593943680094	1185
-134.86328142528004	1126
-717.87109382976	1279
-12.792968945280037	1346
-10.839843945600114	1251
-13.769531445120053	1354
-901.46484379968	1093
-897.55859380032	1075
-10.839843945600114	79
-11.81640644544002	1843
-10.839843945600114	316
-10.839843945600114	38
-10.839843945600114	186
-780.3710938195201	1098
-10.839843945600114	69
-34.27734394176007	596
-22.558593943680094	1135
-10.839843945600114	94
-10.839843945600114	183
-10.839843945600114	111
-877.0507813036801	1249
-10.839843945600114	316
-784.27734381888	1104
-10.839843945600114	903
-11.81640644544002	1565
-10.839843945600114	38
-10.839843945600114	25
-10.839843945600114	131
-10.839843945600114	130
-223.73046891072002	1099
-10.839843945600114	174
-282.32421890112005	1128
-10.839843945600114	779
-11.81640644544002	853
-11.81640644544002	1108
-768.6523438214401	1076
-10.839843945600114	200
-10.839843945600114	284
-10.839843945600114	126
-44.04296894016002	1156
-10.839843945600114	176
-712.01171883072	1087
-10.839843945600114	1106
-10.839843945600114	213
-10.839843945600114	199
-10.839843945600114	246
-10.839843945600114	188
-10.839843945600114	194
-10.839843945600114	482
-14.74609394496007	1430
-10.839843945600114	331
-10.839843945600114	83
-10.839843945600114	428
-40.136718940800066	1150
-10.839843945600114	541
-10.839843945600114	75
-10.839843945600114	532
-10.839843945600114	170
-68.45703143616011	1154
-10.839843945600114	94
-873.14453130432	1106
-10.839843945600114	9
-10.839843945600114	255
-10.839843945600114	320
-10.839843945600114	75
-850.6835938080001	362
-10.839843945600114	264
-10.839843945600114	283
-899.5117188	1090
-10.839843945600114	746
-26.46484394304005	1286
-10.839843945600114	336
-807.71484381504	1140
-733.4960938272001	1079
-10.839843945600114	126
-600.6835938489601	1086
-10.839843945600114	367
-581.15234385216	1087
-13.769531445120053	829
-10.839843945600114	47
-706.15234383168	1113
-901.46484379968	1146
-10.839843945600114	88
-10.839843945600114	217
-860.4492188064	1102
-10.839843945600114	821
-10.839843945600114	16
-10.839843945600114	328
-11.81640644544002	1429
-607.5195313478401	1112
-10.839843945600114	79
-268.65234390336	1280
-522.5585938617601	1174
-10.839843945600114	242
-13.769531445120053	1487
-10.839843945600114	617
-49.90234393920012	1043
-14.74609394496007	2040
-572.3632813536001	1101
-13.769531445120053	1052
-860.4492188064	1186
-288.18359390016	1016
-10.839843945600114	368
-10.839843945600114	294
-885.83984380224	1275
-899.5117188	1139
-10.839843945600114	243
-850.6835938080001	1138
-10.839843945600114	0
-10.839843945600114	299
-10.839843945600114	15
-14.74609394496007	1435
-901.46484379968	1080
-10.839843945600114	421
-900.4882812998401	1258
-744.23828132544	1135
-12.792968945280037	917
-14.74609394496007	1693
-10.839843945600114	330
-10.839843945600114	183
-10.839843945600114	88
-22.558593943680094	1392
-10.839843945600114	11
-10.839843945600114	138
-10.839843945600114	240
-12.792968945280037	1465
-12.792968945280037	1973
-13.769531445120053	1315
-13.769531445120053	1849
-10.839843945600114	44
-10.839843945600114	35
-14.74609394496007	1533
-344.8242188908801	1226
-11.81640644544002	498
-13.769531445120053	2072
-10.839843945600114	326
-875.097656304	1112
-10.839843945600114	559
-10.839843945600114	161
-10.839843945600114	132
-10.839843945600114	47
-109.47265642944004	1039
-10.839843945600114	528
-10.839843945600114	55
-899.5117188	1098
-10.839843945600114	304
-10.839843945600114	483
-10.839843945600114	171
-14.74609394496007	1431
-11.81640644544002	1298
-14.74609394496007	1501
-10.839843945600114	814
-10.839843945600114	156
-10.839843945600114	299
-12.792968945280037	735
-10.839843945600114	27
-901.46484379968	1121
-14.74609394496007	1430
-14.74609394496007	1175
-10.839843945600114	340
-901.46484379968	992
-376.0742188857601	1293
-10.839843945600114	87
-10.839843945600114	269
-10.839843945600114	56
-14.74609394496007	1974
-10.839843945600114	346
-11.81640644544002	1699
-10.839843945600114	839
-10.839843945600114	421
-10.839843945600114	55
-13.769531445120053	849
-10.839843945600114	402
-10.839843945600114	14
-10.839843945600114	12
-10.839843945600114	288
-10.839843945600114	243
-792.0898438176	1147
-10.839843945600114	547
-10.839843945600114	313
-10.839843945600114	4
-10.839843945600114	44
-10.839843945600114	685
-10.839843945600114	169
-12.792968945280037	1435
-807.71484381504	1115
-10.839843945600114	655
-61.6210939372801	1257
-13.769531445120053	1939
-10.839843945600114	64
-10.839843945600114	259
-11.81640644544002	1804
-10.839843945600114	45
-10.839843945600114	304
-10.839843945600114	42
-12.792968945280037	640
-10.839843945600114	494
-10.839843945600114	158
-12.792968945280037	2036
-63.57421893696002	1125
-10.839843945600114	197
-899.5117188	1115
-10.839843945600114	90
-10.839843945600114	207
-11.81640644544002	1399
-10.839843945600114	1121
-10.839843945600114	114
-10.839843945600114	48
-12.792968945280037	97
-10.839843945600114	461
-10.839843945600114	751
-899.5117188	1144
-92.8710939321601	1121
-65.52734393664007	1132
-10.839843945600114	721
-12.792968945280037	1898
-12.792968945280037	862
-56.738281438080016	1019
-10.839843945600114	52
-10.839843945600114	211
-11.81640644544002	1844
-10.839843945600114	493
-10.839843945600114	264
-34.27734394176007	1034
-10.839843945600114	589
-10.839843945600114	144
-10.839843945600114	218
-241.3085939078401	1149
-10.839843945600114	338
-10.839843945600114	414
-10.839843945600114	262
-762.7929688224	1118
-10.839843945600114	364
-10.839843945600114	94
-10.839843945600114	139
-38.18359394112003	1093
-10.839843945600114	48
-10.839843945600114	8
-10.839843945600114	359
-797.94921881664	1125
-10.839843945600114	230
-10.839843945600114	32
-10.839843945600114	323
-10.839843945600114	280
-10.839843945600114	1046
-198.33984391488002	1120
-10.839843945600114	382
-316.50390639552006	1213
-10.839843945600114	124
-10.839843945600114	337
-14.74609394496007	1918
-901.46484379968	511
-581.15234385216	1239
-901.46484379968	1073
-10.839843945600114	123
-899.5117188	1077
-13.769531445120053	495
-10.839843945600114	14
-14.74609394496007	1432
-10.839843945600114	122
-10.839843945600114	202
-177.83203141824012	574
-10.839843945600114	506
-10.839843945600114	25
-10.839843945600114	77
-10.839843945600114	109
-10.839843945600114	2
-217.87109391168002	1139
-10.839843945600114	186
-10.839843945600114	333
-289.16015640000006	1105
-10.839843945600114	340
-10.839843945600114	172
-11.81640644544002	1468
-10.839843945600114	137
-14.74609394496007	1403
-10.839843945600114	479
-10.839843945600114	7
-10.839843945600114	1745
-10.839843945600114	209
-10.839843945600114	17
-14.74609394496007	1085
-10.839843945600114	566
-13.769531445120053	1504
-897.55859380032	1128
-10.839843945600114	282
-10.839843945600114	37
-807.71484381504	1127
-770.60546882112	1132
-10.839843945600114	58
-10.839843945600114	776
-14.74609394496007	1981
-900.4882812998401	591
-14.74609394496007	1576
-10.839843945600114	159
-10.839843945600114	235
-772.5585938208001	1147
-13.769531445120053	1972
-10.839843945600114	443
-10.839843945600114	18
-834.08203131072	1253
-10.839843945600114	49
-741.3085938259201	985
-10.839843945600114	308
-10.839843945600114	786
-651.4648438406401	1154
-10.839843945600114	74
-11.81640644544002	1381
-10.839843945600114	22
-10.839843945600114	249
-10.839843945600114	285
-12.792968945280037	674
-10.839843945600114	42
-10.839843945600114	530
-10.839843945600114	460
-14.74609394496007	1429
-10.839843945600114	79
-10.839843945600114	439
-13.769531445120053	2034
-901.46484379968	1122
-10.839843945600114	97
-10.839843945600114	67
-10.839843945600114	49
-10.839843945600114	122
-10.839843945600114	545
-12.792968945280037	1429
-10.839843945600114	64
-581.15234385216	1104
-901.46484379968	1115
-10.839843945600114	354
-10.839843945600114	201
-10.839843945600114	1248
-10.839843945600114	600
-10.839843945600114	293
-900.4882812998401	310
-13.769531445120053	2084
-10.839843945600114	36
-475.68359386944	1126
-13.769531445120053	1825
-10.839843945600114	117
-10.839843945600114	39
-14.74609394496007	217
-10.839843945600114	95
-13.769531445120053	1457
-901.46484379968	1080
-10.839843945600114	320
-10.839843945600114	52
-10.839843945600114	288
-10.839843945600114	128
-879.9804688032	1108
-709.0820313312	1131
-10.839843945600114	54
-10.839843945600114	633
-10.839843945600114	158
-14.74609394496007	464
-10.839843945600114	900
-10.839843945600114	335
-10.839843945600114	186
-10.839843945600114	44
-663.1835938387201	1136
-10.839843945600114	159
-10.839843945600114	86
-596.7773438496	1176
-10.839843945600114	53
-11.81640644544002	1048
-10.839843945600114	20
-10.839843945600114	178
-899.5117188	1119
-12.792968945280037	1936
-10.839843945600114	715
-11.81640644544002	1383
-900.4882812998401	1137
-10.839843945600114	595
-10.839843945600114	60
-11.81640644544002	1433
-10.839843945600114	12
-10.839843945600114	55
-899.5117188	1089
-901.46484379968	1082
-13.769531445120053	1534
-10.839843945600114	505
-18.652343944320027	1784
-10.839843945600114	74
-12.792968945280037	236
-900.4882812998401	1120
-901.46484379968	1279
-34.27734394176007	1136
-10.839843945600114	218
-11.81640644544002	2068
-10.839843945600114	283
-10.839843945600114	74
-10.839843945600114	176
-10.839843945600114	10
-10.839843945600114	132
-10.839843945600114	59
-10.839843945600114	240
-10.839843945600114	913
-14.74609394496007	1944
-10.839843945600114	233
-221.7773439110401	1039
-10.839843945600114	215
-897.55859380032	1154
-10.839843945600114	27
-10.839843945600114	365
-901.46484379968	1120
-10.839843945600114	197
-10.839843945600114	121
-877.0507813036801	1125
-10.839843945600114	113
-11.81640644544002	165
-10.839843945600114	52
-900.4882812998401	1064
-10.839843945600114	437
-10.839843945600114	518
-10.839843945600114	690
-13.769531445120053	1742
-725.6835938284801	1096
-10.839843945600114	1089
-10.839843945600114	28
-10.839843945600114	416
-10.839843945600114	68
-10.839843945600114	300
-420.9960938784	1099
-10.839843945600114	14
-13.769531445120053	1859
-10.839843945600114	235
-13.769531445120053	1901
-10.839843945600114	227
-10.839843945600114	24
-10.839843945600114	24
-13.769531445120053	1416
-14.74609394496007	1389
-193.45703141568004	1127
-10.839843945600114	858
-10.839843945600114	125
-14.74609394496007	1730
-271.5820314028801	1131
-10.839843945600114	246
-10.839843945600114	1367
-448.3398438739201	1260
-12.792968945280037	1866
-10.839843945600114	645
-10.839843945600114	357
-10.839843945600114	591
-622.16796884544	1131
-12.792968945280037	1963
-899.5117188	1114
-10.839843945600114	363
-658.3007813395201	943
-13.769531445120053	1499
-12.792968945280037	1940
-10.839843945600114	625
-10.839843945600114	337
-899.5117188	1087
-11.81640644544002	1974
-10.839843945600114	276
-901.46484379968	1109
-809.66796881472	1099
-10.839843945600114	47
-10.839843945600114	330
-10.839843945600114	166
-10.839843945600114	665
-10.839843945600114	451
-12.792968945280037	1979
-10.839843945600114	200
-10.839843945600114	12
-10.839843945600114	14
-10.839843945600114	447
-11.81640644544002	1522
-10.839843945600114	700
-10.839843945600114	701
-131.9335939257601	1110
-10.839843945600114	8
-10.839843945600114	98
-13.769531445120053	959
-10.839843945600114	235
-14.74609394496007	1867
-10.839843945600114	13
-884.8632813024	1039
-10.839843945600114	81
-10.839843945600114	333
-10.839843945600114	919
-901.46484379968	1128
-505.9570313644801	1155
-10.839843945600114	265
-10.839843945600114	250
-11.81640644544002	2027
-13.769531445120053	824
-12.792968945280037	1432
-10.839843945600114	40
-10.839843945600114	40
-10.839843945600114	140
-10.839843945600114	143
-10.839843945600114	290
-10.839843945600114	50
-10.839843945600114	99
-10.839843945600114	117
-868.26171880512	1022
-428.8085938771201	1134
-128.02734392640002	1050
-629.0039063443201	1132
-10.839843945600114	102
-10.839843945600114	136
-12.792968945280037	1509
-651.4648438406401	1138
-899.5117188	1103
-10.839843945600114	1011
-14.74609394496007	1433
-10.839843945600114	482
-878.02734380352	1129
-10.839843945600114	397
-10.839843945600114	401
-14.74609394496007	1984
-10.839843945600114	17
-10.839843945600114	697
-901.46484379968	1107
-10.839843945600114	127
-616.3085938464001	1080
-10.839843945600114	269
-647.55859384128	1117
-12.792968945280037	1458
-884.8632813024	1132
-10.839843945600114	315
-10.839843945600114	1037
-12.792968945280037	1477
-10.839843945600114	36
-10.839843945600114	466
-367.28515638720006	1064
-623.14453134528	1100
-10.839843945600114	540
-901.46484379968	1128
-10.839843945600114	693
-10.839843945600114	554
-900.4882812998401	1142
-10.839843945600114	463
-14.74609394496007	1852
-10.839843945600114	95
-10.839843945600114	62
-522.5585938617601	1106
-12.792968945280037	1969
-10.839843945600114	33
-10.839843945600114	40
-10.839843945600114	451
-764.7460938220801	1060
-900.4882812998401	1059
-12.792968945280037	1342
-657.32421883968	1140
-45.99609393984005	1099
-14.74609394496007	212
-10.839843945600114	61
-749.12109382464	1300
-10.839843945600114	151
-10.839843945600114	263
-10.839843945600114	23
-10.839843945600114	1696
-10.839843945600114	183
-10.839843945600114	161
-10.839843945600114	570
-10.839843945600114	337
-11.81640644544002	1456
-10.839843945600114	18
-34.27734394176007	1138
-14.74609394496007	610
-10.839843945600114	165
-10.839843945600114	260
-10.839843945600114	321
-10.839843945600114	165
-901.46484379968	1111
-10.839843945600114	218
-10.839843945600114	86
-10.839843945600114	552
-13.769531445120053	723
-12.792968945280037	1456
-10.839843945600114	168
-10.839843945600114	7
-12.792968945280037	1431
-858.49609380672	1053
-901.46484379968	1090
-573.33984385344	1123
-899.5117188	1132
-10.839843945600114	52
-13.769531445120053	840
-10.839843945600114	473
-10.839843945600114	52
-10.839843945600114	661
-901.46484379968	1276
-12.792968945280037	813
-10.839843945600114	7
-767.6757813216	1267
-10.839843945600114	134
-53.80859393856008	1124
-10.839843945600114	531
-10.839843945600114	37
-10.839843945600114	1431
-10.839843945600114	144
-10.839843945600114	117
-10.839843945600114	89
-12.792968945280037	1544
-10.839843945600114	126
-69.43359393600002	1111
-14.74609394496007	1473
-10.839843945600114	699
-10.839843945600114	444
-234.4726564089601	1162
-14.74609394496007	785
-525.48828136128	1106
-899.5117188	1143
-10.839843945600114	1135
-10.839843945600114	513
-10.839843945600114	308
-10.839843945600114	535
-10.839843945600114	691
-899.5117188	1117
-10.839843945600114	19
-694.4335938336001	1144
-10.839843945600114	67
-10.839843945600114	824
-12.792968945280037	2014
-45.01953144000004	1102
-10.839843945600114	321
-21.582031443840076	286
-10.839843945600114	18
-10.839843945600114	323
-10.839843945600114	292
-11.81640644544002	1433
-10.839843945600114	157
-10.839843945600114	11
-10.839843945600114	755
-745.21484382528	1120
-636.8164063430401	1080
-10.839843945600114	411
-77.24609393472004	1137
-850.6835938080001	1108
-591.8945313504	1158
-10.839843945600114	52
-10.839843945600114	1566
-10.839843945600114	425
-10.839843945600114	250
-10.839843945600114	248
-10.839843945600114	348
-12.792968945280037	1429
-10.839843945600114	337
-10.839843945600114	141
-901.46484379968	1264
-901.46484379968	1116
-381.9335938848001	1141
-10.839843945600114	84
-10.839843945600114	269
-10.839843945600114	336
-10.839843945600114	55
-901.46484379968	1117
-487.4023438675201	1110
-10.839843945600114	740
-10.839843945600114	589
-10.839843945600114	814
-10.839843945600114	171
-10.839843945600114	592
-10.839843945600114	18
-10.839843945600114	214
-11.81640644544002	1525
-10.839843945600114	693
-10.839843945600114	68
-900.4882812998401	1113
-14.74609394496007	2021
-14.74609394496007	1971
-10.839843945600114	39
-10.839843945600114	270
-10.839843945600114	241
-10.839843945600114	563
-901.46484379968	1157
-10.839843945600114	1006
-795.01953131712	1141
-13.769531445120053	2067
-82.12890643392012	1104
-900.4882812998401	980
-10.839843945600114	12
-11.81640644544002	1793
-900.4882812998401	1081
-13.769531445120053	1623
-229.5898439097601	1240
-10.839843945600114	37
-10.839843945600114	312
-10.839843945600114	327
-10.839843945600114	267
-10.839843945600114	396
-48.92578143936011	1232
-10.839843945600114	974
-10.839843945600114	171
-853.61328130752	1116
-10.839843945600114	1
-14.74609394496007	1422
-10.839843945600114	143
-772.5585938208001	1270
-10.839843945600114	66
-585.0585938515201	1130
-10.839843945600114	187
-827.24609381184	1118
